Nombre del local,ID de pedido,ID del restaurante,Método de entrega,Forma de pago,Estado del pedido,Fecha del pedido,Aceptado en,Lista para retiro,Rider near pickup at,Enviado a,Entregado en,Cancelado en,Motivo de rechazo,Tipo de rechazo,Total del pedido,Tarifa mínima por pedido,Vendor Refunds,Descuentos subsidiados por la tienda,Voucher subsidiado por la tienda,Servicio PedidosYa,Cargos,Joker Fee,Is Payable,Is Paid,Ingreso estimado,Cash amount already collected by vendor,Monto adeudado a PedidosYa,Payout Amount,PedidosYa-Funded Discount,PedidosYa-Funded Voucher,Total Discount,Total Voucher,Tax Amount,Artículos
Starbucks Galería 360,1193539517,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-05 08:40,2024-06-05 08:41,,2024-06-05 08:41,2024-06-05 08:45,2024-06-05 09:05,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Grande 16oz, 1 Fria, 1 Coconut, 1 Sin Azúcar, 1 Aparte]"
Starbucks Galería 360,1193539760,183569,Plataforma de entrega,Online,Entregado,2024-06-05 08:49,2024-06-05 08:49,,2024-06-05 08:49,2024-06-05 09:00,2024-06-05 09:12,,,,"730,00","0,00","0,00","0,00","0,00","116,80","0,00","0,00",,,"610,57","0,00","0,00","610,57","12,50","0,00","12,50","0,00","0,00","2 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Entera]"
Starbucks Galería 360,1193540800,183569,Plataforma de entrega,Online,Entregado,2024-06-05 09:20,2024-06-05 09:20,,2024-06-05 09:22,2024-06-05 09:30,2024-06-05 09:40,,,,"275,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00",,,"230,01","0,00","0,00","230,01","0,00","0,00","0,00","0,00","0,00","1 Sandwich de Salchicha, Queso Cheddar & Huevo"
Starbucks Galería 360,1193542541,183569,Plataforma de entrega,Online,Entregado,2024-06-05 09:56,2024-06-05 09:57,,2024-06-05 09:59,2024-06-05 10:11,2024-06-05 10:22,,,,"585,00","0,00","0,00","0,00","0,00","93,60","0,00","0,00",,,"489,29","0,00","0,00","489,29","0,00","0,00","0,00","0,00","0,00","1 Mango Dragonfruit Lemonade [1 Grande 16oz], 2 Chocolate Chip Cookies"
Starbucks Galería 360,1193542546,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-05 09:57,2024-06-05 09:57,,2024-06-05 09:59,2024-06-05 10:11,2024-06-05 10:40,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 No, 1 Entera]"
Starbucks Galería 360,1193618833,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-05 09:24,2024-06-05 09:24,,2024-06-05 09:34,2024-06-05 09:37,2024-06-05 09:55,,,,"337,00","0,00","0,00","0,00","0,00","53,92","0,00","0,00",,,"281,87","0,00","0,00","281,87","0,00","0,00","0,00","0,00","0,00","1 Americano [1 Fria, 1 Entera, 1 Crema, 1 Grande 16oz], 2 Mini Pastel de Nata"
Starbucks Galería 360,1193620604,183569,Plataforma de entrega,Online,Entregado,2024-06-05 10:03,2024-06-05 10:03,,2024-06-05 10:05,2024-06-05 10:08,2024-06-05 10:20,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Almond Milk, 1 Sin Azúcar, 1 Grande 16oz]"
Starbucks Galería 360,1193624866,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-05 11:10,2024-06-05 11:11,,2024-06-05 11:12,2024-06-05 11:22,2024-06-05 11:42,,,,"370,00","0,00","0,00","0,00","0,00","59,20","0,00","0,00",,,"309,47","0,00","0,00","309,47","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Venti 20oz, 1 Fria, 1 Entera, 1 Si, 1 Sin Azúcar]"
Starbucks Galería 360,1193690484,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-05 11:29,2024-06-05 11:29,,2024-06-05 11:39,2024-06-05 11:43,2024-06-05 12:02,,,,"680,00","0,00","0,00","0,00","0,00","108,80","0,00","0,00",,,"568,75","0,00","0,00","568,75","0,00","0,00","0,00","0,00","0,00","1 Americano [1 Fria, 1 Coconut, 1 Sin Azúcar, 1 Venti 20oz], 1 Cafè Mocha [1 Fria, 1 Coconut, 1 Sin Azúcar, 1 Venti 20oz]"
Starbucks Galería 360,1193692372,183569,Plataforma de entrega,Online,Entregado,2024-06-05 11:47,2024-06-05 11:48,,2024-06-05 11:57,2024-06-05 12:04,2024-06-05 12:24,,,,"760,00","0,00","0,00","0,00","0,00","121,60","0,00","0,00",,,"635,66","0,00","0,00","635,66","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Venti 20oz, 1 Entera], 1 Matcha Créme Frappucino [1 Grande 16oz, 1 Entera]"
Starbucks Galería 360,1193710856,183569,Plataforma de entrega,Online,Entregado,2024-06-05 12:24,2024-06-05 12:24,,2024-06-05 12:31,2024-06-05 12:47,2024-06-05 13:21,,,,"435,00","0,00","0,00","0,00","0,00","69,60","0,00","0,00",,,"363,83","0,00","0,00","363,83","477,50","0,00","477,50","0,00","0,00",3 Chocolate Chip Cookies
Starbucks Galería 360,1193710944,183569,Plataforma de entrega,Online,Entregado,2024-06-05 12:23,2024-06-05 12:23,,2024-06-05 12:31,2024-06-05 12:47,2024-06-05 13:13,,,,"730,00","0,00","0,00","0,00","0,00","116,80","0,00","0,00",,,"610,57","0,00","0,00","610,57","0,00","0,00","0,00","0,00","0,00","1 Americano [1 Splenda, 1 Aparte, 1 Venti 20oz, 1 Caliente, 1 Almond Milk], 1 Dragon Drink [1 Venti 20oz], 1 Brownie de Chocolate"
Starbucks Galería 360,1193727668,183569,Plataforma de entrega,Online,Entregado,2024-06-05 12:36,2024-06-05 12:37,,2024-06-05 12:41,2024-06-05 12:47,2024-06-05 13:01,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Crema, 1 Grande 16oz, 1 Caliente, 1 Semidescremada]"
Starbucks Galería 360,1193781033,183569,Plataforma de entrega,Online,Entregado,2024-06-05 13:14,2024-06-05 13:14,,2024-06-05 13:15,2024-06-05 13:29,2024-06-05 13:38,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Fria, 1 Deslactosada, 1 Sin Azúcar, 1 No, 1 Grande 16oz]"
Starbucks Galería 360,1193810561,183569,Plataforma de entrega,Online,Entregado,2024-06-05 13:11,2024-06-05 13:12,,2024-06-05 13:16,2024-06-05 13:18,2024-06-05 13:26,,,,"275,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00",,,"230,01","0,00","0,00","230,01","0,00","0,00","0,00","0,00","0,00",1 Sandwich de Tocineta de Pavo Low-Fat & Huevo
Starbucks Galería 360,1193836038,183569,Plataforma de entrega,Online,Entregado,2024-06-05 13:31,2024-06-05 13:31,,2024-06-05 13:36,2024-06-05 13:38,2024-06-05 13:47,,,,"1.130,00","0,00","0,00","0,00","0,00","180,80","0,00","0,00",,,"945,13","0,00","0,00","945,13","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Entera], 1 Strawberry Acai Lemonade [1 Grande 16oz], 1 Strawberry Acai Lemonade [1 Grande 16oz], 1 Lemon Loaf"
Starbucks Galería 360,1193841262,183569,Plataforma de entrega,Online,Entregado,2024-06-05 14:00,2024-06-05 14:00,,2024-06-05 14:03,2024-06-05 14:12,2024-06-05 14:31,,,,"645,00","0,00","0,00","0,00","0,00","103,20","0,00","0,00",,,"539,48","0,00","0,00","539,48","0,00","0,00","0,00","0,00","0,00","1 Americano [1 Caliente, 1 Deslactosada, 1 Crema, 1 Grande 16oz], 1 Strawberry Acai [1 Grande 16oz], 1 Banana Nut Loaf"
Starbucks Galería 360,1193841522,183569,Plataforma de entrega,Online,Entregado,2024-06-05 14:01,2024-06-05 14:02,,2024-06-05 14:07,2024-06-05 14:14,2024-06-05 14:26,,,,"425,00","0,00","0,00","0,00","0,00","68,00","0,00","0,00",,,"355,47","0,00","0,00","355,47","0,00","0,00","0,00","0,00","0,00","1 Strawberry Acai [1 Venti 20oz], 1 Palomitas Starbucks®"
Starbucks Galería 360,1193850706,183569,Plataforma de entrega,Online,Entregado,2024-06-05 13:47,2024-06-05 13:47,,2024-06-05 13:48,2024-06-05 13:57,2024-06-05 14:06,,,,"710,00","0,00","0,00","0,00","0,00","113,60","0,00","0,00",,,"593,84","0,00","0,00","593,84","0,00","0,00","0,00","0,00","0,00","1 Cafè Mocha [1 Caliente, 1 Entera, 1 Sin Azúcar, 1 Grande 16oz], 1 Caramel Frappuccino [1 Grande 16oz, 1 Entera]"
Starbucks Galería 360,1193860182,183569,Plataforma de entrega,Online,Entregado,2024-06-05 13:58,2024-06-05 13:58,,2024-06-05 14:03,2024-06-05 14:12,2024-06-05 14:36,,,,"690,00","0,00","0,00","0,00","0,00","110,40","0,00","0,00",,,"577,12","0,00","0,00","577,12","0,00","0,00","0,00","0,00","0,00","2 Caramel Macchiato [1 Caliente, 1 Semidescremada, 1 No, 1 Splenda, 1 Aparte, 1 Grande 16oz]"
Starbucks Galería 360,1193861301,183569,Plataforma de entrega,Online,Entregado,2024-06-05 14:06,2024-06-05 14:06,,2024-06-05 14:12,2024-06-05 14:15,2024-06-05 14:27,,,,"555,00","0,00","0,00","0,00","0,00","88,80","0,00","0,00",,,"464,20","0,00","0,00","464,20","42,50","0,00","42,50","0,00","0,00","1 Chai Tea Latte [1 Caliente, 1 Soya, 1 Sin Azúcar, 1 No, 1 Grande 16oz], 1 Blueberry Muffin"
Starbucks Galería 360,1193892574,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-05 14:20,2024-06-05 14:20,,2024-06-05 14:23,2024-06-05 14:29,2024-06-05 14:35,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Grande 16oz, 1 Semidescremada]"
Starbucks Galería 360,1193925605,183569,Plataforma de entrega,Online,Entregado,2024-06-05 14:57,2024-06-05 14:57,,2024-06-05 15:08,2024-06-05 15:11,2024-06-05 15:22,,,,"515,00","0,00","0,00","0,00","0,00","82,40","0,00","0,00",,,"430,75","0,00","0,00","430,75","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 No, 1 No, 1 Crema, 1 Mezclada, 1 Grande 16oz, 1 Caliente, 1 Entera, 1 Vainilla], 1 Blueberry Muffin"
Starbucks Galería 360,1193925832,183569,Plataforma de entrega,Online,Entregado,2024-06-05 15:00,2024-06-05 15:00,,2024-06-05 15:08,2024-06-05 15:11,2024-06-05 15:34,,,,"216,00","0,00","0,00","0,00","0,00","34,56","0,00","0,00",,,"180,66","0,00","0,00","180,66","0,00","0,00","0,00","0,00","0,00","1 Chocolate Chip Cookies, 1 Mini Pastel de Nata"
Starbucks Galería 360,1193926176,183569,Plataforma de entrega,Online,Entregado,2024-06-05 15:01,2024-06-05 15:01,,2024-06-05 15:25,2024-06-05 15:28,2024-06-05 15:35,,,,"555,00","0,00","0,00","0,00","0,00","88,80","0,00","0,00",,,"464,20","0,00","0,00","464,20","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Entera, 1 Vainilla, 1 Blanca, 1 Grande 16oz], 1 Lemon Loaf"
Starbucks Galería 360,1193927599,183569,Plataforma de entrega,Online,Entregado,2024-06-05 15:12,2024-06-05 15:12,,2024-06-05 15:20,2024-06-05 15:27,2024-06-05 15:36,,,,"1.095,00","0,00","0,00","0,00","0,00","175,20","0,00","0,00",,,"915,86","0,00","0,00","915,86","0,00","0,00","0,00","0,00","0,00","3 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Deslactosada]"
Starbucks Galería 360,1193930105,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-05 15:31,2024-06-05 15:31,,2024-06-05 15:42,2024-06-05 15:56,2024-06-05 16:11,,,,"1.118,00","0,00","0,00","0,00","0,00","178,88","0,00","0,00",,,"935,10","0,00","0,00","935,10","0,00","0,00","0,00","0,00","0,00","2 Danés de Queso, 4 Croissant Nocciola"
Starbucks Galería 360,1193970411,183569,Plataforma de entrega,Online,Entregado,2024-06-05 15:41,2024-06-05 15:41,2024-06-05 15:56,2024-06-05 15:44,2024-06-05 15:57,2024-06-05 16:14,,,,"1.095,00","0,00","0,00","0,00","0,00","175,20","0,00","0,00",,,"915,86","0,00","0,00","915,86","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Entera], 2 Strawberries & Cream Frappuccino® [1 Grande 16oz, 1 Entera]"
Starbucks Galería 360,1193984239,183569,Plataforma de entrega,Online,Entregado,2024-06-05 16:30,2024-06-05 16:30,2024-06-05 16:50,2024-06-05 16:44,2024-06-05 16:51,2024-06-05 17:01,,,,"635,00","0,00","0,00","0,00","0,00","101,60","0,00","0,00",,,"531,11","0,00","0,00","531,11","0,00","0,00","0,00","0,00","0,00","1 Strawberries & Cream Frappuccino® [1 Venti 20oz, 1 Si, 1 Entera], 2 Palomitas Starbucks®"
Starbucks Galería 360,1193985003,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-05 16:36,2024-06-05 16:36,,2024-06-05 16:48,2024-06-05 16:50,2024-06-05 17:02,,,,"350,00","0,00","0,00","0,00","0,00","56,00","0,00","0,00",,,"292,74","0,00","0,00","292,74","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Almond Milk, 1 Grande 16oz, 1 Caliente]"
Starbucks Galería 360,1193985052,183569,Plataforma de entrega,Online,Entregado,2024-06-05 16:37,2024-06-05 16:37,,2024-06-05 16:38,2024-06-05 16:49,2024-06-05 17:16,,,,"510,00","0,00","0,00","0,00","0,00","81,60","0,00","0,00",,,"426,56","0,00","0,00","426,56","32,50","0,00","32,50","0,00","0,00","1 Strawberries & Cream Frappuccino® [1 Grande 16oz, 1 No, 1 Semidescremada], 1 Chocolate Chip Cookies"
Starbucks Galería 360,1194011822,183569,Plataforma de entrega,,Cancelado,,,,,,,2024-06-05 16:18,No es posible modificar el pedido,Cliente,"340,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","90,00","0,00","1 Latte Macchiato [1 Grande 16oz, 1 Caliente, 1 Entera, 1 Vainilla, 1 No, 1 No, 1 Crema, 1 Aparte]"
Starbucks Galería 360,1194012743,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-05 16:32,2024-06-05 16:33,,2024-06-05 16:36,2024-06-05 16:49,2024-06-05 17:09,,,,"355,00","0,00","0,00","0,00","0,00","56,80","0,00","0,00",,,"296,92","0,00","0,00","296,92","75,00","0,00","75,00","0,00","0,00","1 Coffee Frappuccino® [1 Venti 20oz, 1 No, 1 Entera]"
Starbucks Galería 360,1194043538,183569,Plataforma de entrega,Online,Entregado,2024-06-05 17:02,2024-06-05 17:03,,2024-06-05 17:09,2024-06-05 17:11,2024-06-05 17:18,,,,"882,00","0,00","0,00","0,00","0,00","141,12","0,00","0,00",,,"737,70","0,00","0,00","737,70","0,00","0,00","0,00","0,00","0,00","2 Chocolate Chip Cookies, 1 Vanilla Bean Latte [1 Venti 20oz, 1 Entera], 1 Croissant Nocciola"
Starbucks Galería 360,1194065676,183569,Plataforma de entrega,Online,Entregado,2024-06-05 18:15,2024-06-05 18:15,,2024-06-05 18:17,2024-06-05 18:26,2024-06-05 18:36,,,,"570,00","0,00","0,00","0,00","0,00","91,20","0,00","0,00",,,"476,75","0,00","0,00","476,75","0,00","0,00","0,00","0,00","0,00","1 Strawberry Acai Lemonade [1 Grande 16oz], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Galería 360,1194108475,183569,Plataforma de entrega,Online,Entregado,2024-06-05 17:51,2024-06-05 17:51,,2024-06-05 18:18,2024-06-05 18:22,2024-06-05 18:31,,,,"870,00","0,00","0,00","0,00","0,00","139,20","0,00","0,00",,,"727,67","0,00","0,00","727,67","17,50","0,00","17,50","0,00","0,00","1 Blueberry Muffin, 1 Chocolate Chip Cookies, 1 Pan De Chocolate, 1 Strawberry Açaí Frozen Refresher [1 Grande (16oz)]"
Starbucks Galería 360,1194559028,183569,Plataforma de entrega,Online,Entregado,2024-06-06 09:19,2024-06-06 09:19,,2024-06-06 09:27,2024-06-06 09:33,2024-06-06 09:46,,,,"1.170,00","0,00","0,00","0,00","0,00","187,20","0,00","0,00",,,"978,59","0,00","0,00","978,59","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Deslactosada, 1 Blanca, 1 Mezclada, 1 Grande 16oz], 1 Strawberry Acai [1 Grande 16oz], 2 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Galería 360,1194560693,183569,Plataforma de entrega,Online,Entregado,2024-06-06 09:54,2024-06-06 09:55,,2024-06-06 10:00,2024-06-06 10:15,2024-06-06 10:30,,,,"630,00","0,00","0,00","0,00","0,00","100,80","0,00","0,00",,,"526,93","0,00","0,00","526,93","0,00","0,00","0,00","0,00","0,00","2 Café Latte [1 Caliente, 1 Deslactosada, 1 No, 1 No, 1 Grande 16oz]"
Starbucks Galería 360,1194642942,183569,Plataforma de entrega,Online,Entregado,2024-06-06 08:20,2024-06-06 08:20,2024-06-06 08:26,2024-06-06 08:30,2024-06-06 08:34,2024-06-06 08:45,,,,"435,00","0,00","0,00","0,00","0,00","69,60","0,00","0,00",,,"363,83","0,00","0,00","363,83","0,00","0,00","0,00","0,00","0,00",3 Danés de Queso
Starbucks Galería 360,1194643510,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-06 08:45,2024-06-06 08:45,,2024-06-06 08:50,2024-06-06 08:56,2024-06-06 09:21,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Grande 16oz, 1 Fria, 1 Coconut, 1 Sin Azúcar, 1 Aparte]"
Starbucks Galería 360,1194643634,183569,Plataforma de entrega,Online,Entregado,2024-06-06 08:48,2024-06-06 08:49,,2024-06-06 08:53,2024-06-06 08:56,2024-06-06 09:15,,,,"560,00","0,00","0,00","0,00","0,00","89,60","0,00","0,00",,,"468,38","0,00","0,00","468,38","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Deslactosada, 1 Caramel, 1 No, 1 Caramelo, 1 Sin Azúcar, 1 No, 1 Grande 16oz, 1 Caliente], 1 Chocolate Chip Cookies"
Starbucks Galería 360,1194643763,183569,Plataforma de entrega,Online,Entregado,2024-06-06 08:53,2024-06-06 08:54,,2024-06-06 09:00,2024-06-06 09:09,2024-06-06 09:20,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Caliente, 1 Deslactosada, 1 Splenda, 1 Aparte, 1 No, 1 Grande 16oz]"
Starbucks Galería 360,1194645519,183569,Retirado,Online,Entregado,2024-06-06 09:36,2024-06-06 09:36,2024-06-06 10:10,,,2024-06-06 10:10,,,,"355,00","0,00","0,00","0,00","0,00","56,80","0,00","0,00",,,"296,92","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1 Coffee Frappuccino® [1 Venti 20oz, 1 Semidescremada]"
Starbucks Galería 360,1194645599,183569,Plataforma de entrega,Online,Entregado,2024-06-06 09:39,2024-06-06 09:39,,2024-06-06 09:43,2024-06-06 09:50,2024-06-06 10:04,,,,"1.070,00","0,00","0,00","0,00","0,00","171,20","0,00","0,00",,,"894,95","0,00","0,00","894,95","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Sin Azúcar, 1 Grande 16oz, 1 Fria, 1 Almond Milk], 1 Mocha Frappuccino® [1 Grande 16oz, 1 Coconut], 1 Chocolate Chip Cookies, 1 Danés de Queso"
Starbucks Galería 360,1194646460,183569,Plataforma de entrega,Online,Entregado,2024-06-06 09:59,2024-06-06 10:00,,2024-06-06 10:06,2024-06-06 10:11,2024-06-06 10:22,,,,"790,00","0,00","0,00","0,00","0,00","126,40","0,00","0,00",,,"660,76","0,00","0,00","660,76","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Venti 20oz, 1 Semidescremada], 1 Caramel Frappuccino [1 Venti 20oz, 1 Semidescremada]"
Starbucks Galería 360,1194710805,183569,Plataforma de entrega,Online,Entregado,2024-06-06 11:24,2024-06-06 11:25,2024-06-06 11:42,2024-06-06 11:29,2024-06-06 11:44,2024-06-06 12:11,,,,"390,00","0,00","0,00","0,00","0,00","62,40","0,00","0,00",,,"326,20","0,00","0,00","326,20","180,00","0,00","180,00","0,00","0,00","1 Café Latte [1 Grande 16oz, 1 Caliente, 1 Deslactosada, 1 Si]"
Starbucks Galería 360,1194710929,183569,Plataforma de entrega,Online,Entregado,2024-06-06 11:25,2024-06-06 11:26,,2024-06-06 11:29,2024-06-06 11:44,2024-06-06 12:00,,,,"720,00","0,00","0,00","0,00","0,00","115,20","0,00","0,00",,,"602,21","0,00","0,00","602,21","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Venti 20oz, 1 Entera], 1 Mango Dragonfruit Lemonade [1 Venti 20oz]"
Starbucks Galería 360,1194711377,183569,Plataforma de entrega,Online,Entregado,2024-06-06 11:30,2024-06-06 11:30,2024-06-06 11:46,2024-06-06 11:34,2024-06-06 11:46,2024-06-06 11:52,,,,"540,00","0,00","0,00","0,00","0,00","86,40","0,00","0,00",,,"451,66","0,00","0,00","451,66","27,50","0,00","27,50","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Deslactosada], 1 Coffee Cake"
Starbucks Galería 360,1194747621,183569,Plataforma de entrega,Online,Entregado,2024-06-06 11:38,2024-06-06 11:38,,2024-06-06 11:44,2024-06-06 11:51,2024-06-06 11:56,,,,"640,00","0,00","0,00","0,00","0,00","102,40","0,00","0,00",,,"535,30","0,00","0,00","535,30","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Entera], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Galería 360,1194749844,183569,Plataforma de entrega,,Cancelado,2024-06-06 11:59,2024-06-06 12:00,,,,,2024-06-06 12:05,Motivo: Falta de prodcutos para el pedido,Vendor,"1.680,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",,,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4 Key Lime Pie Frappuccino® [1 Grande (16oz), 1 Entera, 1 Si]"
Starbucks Galería 360,1194752032,183569,Plataforma de entrega,Online,Entregado,2024-06-06 12:18,2024-06-06 12:19,,2024-06-06 12:31,2024-06-06 12:45,2024-06-06 12:53,,,,"625,00","0,00","0,00","0,00","0,00","100,00","0,00","0,00",,,"522,75","0,00","0,00","522,75","0,00","0,00","0,00","0,00","0,00","1 Banana Nut Loaf, 1 Chocolate Cookies & Créme Frappuccino® [1 No, 1 Venti (20oz)]"
Starbucks Galería 360,1194879325,183569,Plataforma de entrega,Online,Entregado,2024-06-06 13:54,2024-06-06 13:54,,2024-06-06 14:02,2024-06-06 14:09,2024-06-06 14:21,,,,"1.260,00","0,00","0,00","0,00","0,00","201,60","0,00","0,00",,,"1.053,86","0,00","0,00","1.053,86","0,00","0,00","0,00","0,00","0,00","2 Caramel Macchiato [1 Entera, 1 Caramel, 1 Si, 1 Stevia, 1 Aparte, 1 Venti 20oz, 1 Caliente], 2 Brownie de Chocolate"
Starbucks Galería 360,1194881192,183569,Plataforma de entrega,Online,Entregado,2024-06-06 14:04,2024-06-06 14:04,,2024-06-06 14:05,2024-06-06 14:11,2024-06-06 14:20,,,,"395,00","0,00","0,00","0,00","0,00","63,20","0,00","0,00",,,"330,38","0,00","0,00","330,38","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Venti 20oz, 1 Deslactosada]"
Starbucks Galería 360,1194884981,183569,Plataforma de entrega,Online,Entregado,2024-06-06 14:00,2024-06-06 14:00,,2024-06-06 14:05,2024-06-06 14:13,2024-06-06 14:29,,,,"585,00","0,00","0,00","0,00","0,00","93,60","0,00","0,00",,,"489,29","0,00","0,00","489,29","42,50","0,00","42,50","0,00","0,00","3 Americano [1 Fria, 1 Entera, 1 Sin Azúcar, 1 Grande 16oz]"
Starbucks Galería 360,1194919396,183569,Plataforma de entrega,Online,Entregado,2024-06-06 14:38,2024-06-06 14:38,,2024-06-06 14:47,2024-06-06 14:52,2024-06-06 15:07,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Grande 16oz, 1 No, 1 Semidescremada]"
Starbucks Galería 360,1194921146,183569,Plataforma de entrega,Efectivo,Entregado,2024-06-06 14:50,2024-06-06 14:50,,2024-06-06 14:58,2024-06-06 15:05,2024-06-06 15:29,,,,"390,00","0,00","0,00","0,00","0,00","62,40","0,00","0,00",,,"326,20","0,00","0,00","326,20","0,00","0,00","0,00","0,00","0,00","2 Americano [1 Entera, 1 Sin Azúcar, 1 Grande 16oz, 1 Fria]"
Starbucks Galería 360,1194949538,183569,Plataforma de entrega,Online,El repartidor dejó el pedido,2024-06-06 15:20,2024-06-06 15:21,2024-06-06 15:43,2024-06-06 15:21,2024-06-06 15:58,,,,,"380,00","0,00","0,00","0,00","0,00","60,80","0,00","0,00",,,"317,83","0,00","0,00","317,83","17,50","0,00","17,50","0,00","0,00","1 Matcha Latte [1 Caliente, 1 Almond Milk, 1 Stevia, 1 Grande 16oz]"
Starbucks Galería 360,1194949857,183569,Plataforma de entrega,Online,El repartidor dejó el pedido,2024-06-06 15:23,2024-06-06 15:23,2024-06-06 15:43,2024-06-06 15:47,2024-06-06 15:58,,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","32,50","0,00","32,50","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Semidescremada, 1 Crema, 1 Grande 16oz]"
Starbucks Galería 360,1194952183,183569,Plataforma de entrega,Online,Entregado,2024-06-06 15:41,2024-06-06 15:41,,2024-06-06 15:47,2024-06-06 15:50,2024-06-06 15:58,,,,"290,00","0,00","0,00","0,00","0,00","46,40","0,00","0,00",,,"242,56","0,00","0,00","242,56","0,00","0,00","0,00","0,00","0,00",2 Chocolate Chip Cookies
Starbucks Galería 360,1194953084,183569,Plataforma de entrega,Online,Repartidor cerca de la zona de entrega,2024-06-06 15:48,2024-06-06 15:48,,2024-06-06 15:50,2024-06-06 15:55,,,,,"882,00","0,00","0,00","0,00","0,00","141,12","0,00","0,00",,,"737,70","0,00","0,00","737,70","0,00","0,00","0,00","0,00","0,00","2 Chocolate Chip Cookies, 1 Vanilla Bean Latte [1 Venti 20oz, 1 Entera], 1 Croissant Nocciola"
